,ts,tx,ty,tz,rx,ry,rz,motor0,motor1
133,1543203908.627128,0.06591145043373108,-0.26144150314331055,-0.09725661807060242,-1.4647159807459844,-0.05865245913702021,-1.5748125795740249,709,4273
134,1543203908.637105,0.06583268828392029,-0.26142103443145753,-0.09731104183197022,-1.466129665060606,-0.05818812620563276,-1.574872633026931,709,4273
135,1543203908.647131,0.06584018540382384,-0.26142951259613034,-0.09727720789909362,-1.466494109209289,-0.05852392994851163,-1.5748146900150706,709,4273
136,1543203908.657102,0.06589099988937377,-0.2614292219161987,-0.09727324738502502,-1.466829620865373,-0.05834878220194675,-1.5745342981124124,709,4280
137,1543203908.667136,0.06587854304313659,-0.2614434167861938,-0.09725651512145995,-1.4670842383815716,-0.05848196227163414,-1.574807355428547,709,4280
138,1543203908.677102,0.06587666573524475,-0.2614529850006103,-0.09725419573783874,-1.4679934120034857,-0.058544320332585525,-1.5747326204853103,709,4280
139,1543203908.687136,0.06584392790794372,-0.26143631935119627,-0.09725151300430297,-1.4707641892105507,-0.05798047281134162,-1.5741735363486693,709,4280
140,1543203908.697146,0.06581235885620117,-0.2614260244369507,-0.0972113567829132,-1.474022702159556,-0.058245591895410447,-1.574008019316046,709,4280
141,1543203908.707119,0.06561297059059143,-0.26144019508361815,-0.09716486010551452,-1.4814553037735945,-0.05794447763176617,-1.5740223949389893,709,4280
142,1543203908.717137,0.06544208106994628,-0.261460276222229,-0.09710203084945679,-1.486614147969993,-0.058102193327466176,-1.573994135322447,709,4294
143,1543203908.727139,0.06533346972465515,-0.26143680381774903,-0.09714743747711181,-1.4916327604876818,-0.05745822499983884,-1.573565929862698,709,4294
144,1543203908.737131,0.06513101115226745,-0.2614273567199707,-0.09712632684707641,-1.4980368604577938,-0.05761398223765029,-1.5727832761913234,709,4294
145,1543203908.74711,0.06500446848869323,-0.2614160202026367,-0.09713903198242187,-1.501931367283802,-0.05737192401371845,-1.57292149273907,709,4294
146,1543203908.757098,0.06494558157920838,-0.2614214946746826,-0.09712907619476319,-1.5056985686332665,-0.057158816113004995,-1.572737861148746,709,4294
147,1543203908.767129,0.06490626711845397,-0.26143450260162354,-0.09709659876823425,-1.5075226851766468,-0.057346525319668926,-1.5727487278038144,709,4294
148,1543203908.777159,0.06496623802185059,-0.2614247163772583,-0.09707511873245239,-1.5088806464597448,-0.05723093241275439,-1.5724380845523864,709,4294
149,1543203908.787105,0.06491088771820068,-0.2614431745529175,-0.09705331773757934,-1.510524150686542,-0.057169247197207014,-1.5726787707850434,709,4308
150,1543203908.79711,0.06487862830162049,-0.26144097023010254,-0.09705894360542297,-1.511532250685413,-0.056837512689846416,-1.572576663915739,709,4308
151,1543203908.807105,0.06479477925300597,-0.26142883434295655,-0.0970749915599823,-1.5131012089655873,-0.05670550308735371,-1.5727824541331927,709,4308
152,1543203908.817135,0.06480936775207519,-0.2614338001251221,-0.0970506531715393,-1.5135587762274456,-0.05690764318238889,-1.572458736785946,709,4308
153,1543203908.827108,0.06477481317520141,-0.26144976329803465,-0.09703160152435303,-1.514545713861079,-0.05684327136513749,-1.572726148437336,709,4308
154,1543203908.837135,0.06477199721336364,-0.2614362224578857,-0.097048806142807,-1.5165364602410045,-0.05653220617969344,-1.5725860408162886,709,4308
155,1543203908.847132,0.06476302247047425,-0.2614434410095215,-0.09701247115135192,-1.5179978277409938,-0.05697248523917414,-1.572068868164441,709,4317
156,1543203908.857127,0.0646628590106964,-0.2614387659072876,-0.09702751989364623,-1.5207785716007853,-0.05643160980386358,-1.5720876805359225,709,4317
157,1543203908.867132,0.06462134628295899,-0.2614266300201416,-0.09701536583900451,-1.5224875361060968,-0.05637850407836799,-1.571759055069621,709,4317
158,1543203908.877128,0.06459795866012573,-0.26142541885375975,-0.09700925550460815,-1.5238517084494172,-0.05647343546882494,-1.5717553407294171,709,4317
159,1543203908.887135,0.06455785694122314,-0.26144923038482665,-0.09695384464263916,-1.5255830509719517,-0.056571970050455354,-1.572029891972152,709,4317
160,1543203908.89711,0.06451307406425476,-0.2614623109817505,-0.0969258424758911,-1.527091926829792,-0.05641118727839236,-1.5723055844115896,709,4317
161,1543203908.907127,0.06452453775405884,-0.26144746208190917,-0.09693391489982604,-1.5297194214193484,-0.05620842055823897,-1.5714199769685986,709,4326
162,1543203908.917142,0.06447346286773681,-0.2614286163330078,-0.09695316638946533,-1.531097937750447,-0.05605131797028267,-1.5714146554129769,709,4326
163,1543203908.927143,0.06435118956565856,-0.26143651313781735,-0.09694651103019714,-1.532871992123669,-0.05625035105361965,-1.5715710442159747,709,4326
164,1543203908.937111,0.06427504353523254,-0.26143370323181153,-0.09694484567642211,-1.5348479757289726,-0.0560980890375398,-1.5713628029904398,709,4326
165,1543203908.947117,0.06428605303764343,-0.26142600021362306,-0.09692615132331847,-1.5356188045490815,-0.05609603538487958,-1.5711072984146155,709,4326
166,1543203908.957125,0.06419735932350158,-0.2614468322753906,-0.0969672704219818,-1.5376777354354911,-0.055569243855259194,-1.57193859110498,709,4326
167,1543203908.967132,0.06422708740234374,-0.2614415515899658,-0.09691987748146057,-1.5391229029924152,-0.055641071132774174,-1.571486370484292,709,4326
168,1543203908.977112,0.06421585988998413,-0.2614513620376587,-0.09685362668037414,-1.5424876989738752,-0.055602629559495444,-1.5708060955689178,709,4331
169,1543203908.987116,0.06403708567619323,-0.26148420886993406,-0.09669403128623962,-1.5497796207892525,-0.056494612443782316,-1.5707882194732905,709,4331
170,1543203908.997108,0.06393855123519897,-0.26143518085479733,-0.09678833270072937,-1.5547430765392547,-0.05533061668133287,-1.5700623209214692,709,4331
171,1543203909.007138,0.06355295219421386,-0.2614259033203125,-0.09690805649757385,-1.5610519301728703,-0.05437373739654907,-1.5710567821291563,709,4331
172,1543203909.017136,0.06358105125427246,-0.26141953258514405,-0.09681789727210999,-1.563988756950308,-0.054867709591678394,-1.5699116273237688,709,4331
173,1543203909.027135,0.06353964147567749,-0.2614136947631836,-0.09680554337501525,-1.5671797331808024,-0.054597749126388886,-1.5697639270491488,709,4331
174,1543203909.037105,0.06344147038459777,-0.2614348901748657,-0.09677497959136963,-1.571648065419971,-0.054631417962825966,-1.5696561240829032,709,4348
175,1543203909.047119,0.06341368622779846,-0.26143115978240966,-0.09673207402229309,-1.573941186455105,-0.05463058885852465,-1.5695015850717617,709,4348
176,1543203909.057127,0.06332332110404967,-0.2614302635192871,-0.09669187541007995,-1.5777403065519104,-0.0545361594130468,-1.5691511027632092,709,4348
177,1543203909.067141,0.06325728225708008,-0.2614113935470581,-0.09673171067237854,-1.5797665639944587,-0.05395572671359822,-1.5690025666919543,709,4348
178,1543203909.077136,0.06318727078437805,-0.2614213735580444,-0.09672392892837524,-1.5815548624024323,-0.0541189318328328,-1.569336228081781,709,4348
179,1543203909.087114,0.06315786972045898,-0.26143287963867184,-0.09668704285621643,-1.583556109614445,-0.05388595624956496,-1.5690408904371356,709,4348
180,1543203909.097116,0.06319187927246094,-0.2614319833755493,-0.09663389081954955,-1.5848394367537966,-0.05424207149461057,-1.5685190422890827,709,4348
181,1543203909.107116,0.06313916931152344,-0.2614275505065918,-0.0966629467010498,-1.58741718314773,-0.053689031428141805,-1.5686558742748369,709,4357
182,1543203909.117108,0.06310710368156433,-0.26141115131378173,-0.09666488456726074,-1.5899153334163987,-0.05368299718325047,-1.5683809340259092,709,4357
183,1543203909.127105,0.06300442099571228,-0.26141069107055664,-0.09666999568939208,-1.5926317381244617,-0.05350876797473554,-1.5682611905849382,709,4357
184,1543203909.137108,0.06288944497108459,-0.2614133556365967,-0.09663499903678893,-1.5962817384878125,-0.05347047756546356,-1.568092628802609,709,4357
185,1543203909.147133,0.06283728003501891,-0.26142277851104734,-0.09662093133926392,-1.598548925760797,-0.05346342267722585,-1.5680562679816266,709,4357
186,1543203909.157099,0.06285795464515685,-0.26140126819610593,-0.0966199321269989,-1.600920913275836,-0.0532796456162445,-1.5677299994727114,709,4357
